荧光分子摩根,溶剂摩根,λabs (nm)
0000000000000001000000000000000001001000000000000000000000000000100000000010000010000000000000000000000000000000000000010100000000000000000000000000000000000000000000000001000000000100000100000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000001000000000000000000000000000000000000001000000000000000000100010000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000001000000000000000000001000000000000000000001000000000010000000000000000000100000000000000000000000000000000000010000000000000000000000000000000000100000000001000000000000000000000000000000000000000010000000000000000000000000011000000000001000000000000000000000000000000000000000001000000010000000000000000000000100000010001000000000000001000000000000000000000000000010000000000000000000000001000000000000000000000000000000000000000000000000000000001000000,0010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,737
0000000000000000000000000000000001000000000000100000000000000001100000000000010000000000000000000000000000000000000000000000000000000000000100000010000000000000100000000000000100000000000100000000000000000000000000000000000000000000000000000000000001000000000000000000000100000000000001000000000000010000000000000010000000100000000001000000100000000000100010000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000011000001011000100000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000001000000000000000000100000000000010000100000000000000000000000000000000000000000010000000000000000000000000100010000000000000000000000000000000000100000000001000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000001000000000000000001000000000000000000000000010000010000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000010000000000000100100000000000000000001000000,0000000000000000000000000000000101000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,782
0000000000000000000000000000000001000000000000100000000000000001100000000000010000000000000000000000000000000000000000000000000000000000000100000010000000000000100000000000000100000000000100000000000000000000000000000000000000000000000000000000000001000000000000000000000100000000000001000000000000010000000000000010000000100000000001000000100000000000100010000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000011000001011000100000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000001000000000000000000100000000000010000100000000000000000000000000000000000000000010000000000000000000000000100010000000000000000000000000000000000100000000001000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000001000000000000000001000000000000000000000000010000010000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000010000000000000100100000000000000000001000000,0000000000000000000000000000000001000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,789
0000000001000000000000000000000001000000000000100000000000000001100000000000010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000001000000001000000000000000000010000000100000000001000000000000001000100011000000000000000000000000000000000000000010000000000000001000001000000000000000000000000000000011000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000001000000000000000000101000000000010000000000000000000000000000000010000000000000010000000000001000001000000000010000000000000000000100000000000000100000000001000000000000000000000000000000000000000000000000000000000000100000010000000000000000000000000000000000001000000000000000001000000000000000000000000010000010000010010000001000000000000000000000000000001000000000001000000000000010000000000000000000000000010000000000000100000000000000000000001000000,0000000000000000000000000000000101000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,720
0000000001000000000000000000000001000000000000100000000000000001100000000000010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000001000000001000000000000000000010000000100000000001000000000000001000100011000000000000000000000000000000000000000010000000000000001000001000000000000000000000000000000011000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000001000000000000000000101000000000010000000000000000000000000000000010000000000000010000000000001000001000000000010000000000000000000100000000000000100000000001000000000000000000000000000000000000000000000000000000000000100000010000000000000000000000000000000000001000000000000000001000000000000000000000000010000010000010010000001000000000000000000000000000001000000000001000000000000010000000000000000000000000010000000000000100000000000000000000001000000,0000000000000000000000000000000001000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,726
0000000001000000000000000000000001000000000000100000000000000001100000000010000010000000000000000000000000000000001000000000000000000000000100000000000000000000100000000000000100000000000100000000000000000000000000000000001000000000000000000000000000000000000000000000000100000000000001000000000000000000000000000010000000100000000001000000000000000000100010000000000000000000000000000000000000000000000000000000001000001000000000000000000000000000000011000000001000100000010000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000001000000000000000000100000000000000000000000000000000000000000001010000000000000010000000000000000001000000100010000000000000000000000000000000000100000000001000000000000000000000000000000000100100000000000000000000000000000000000000000001000000000000000000000001000000000000000001000000000000000000000000010000010000000010000001000000000000000000000000000000000000000001000000000000000000000000000000000000000010000000000000100000000000000000000001010000,0000000000000000000000000000000001000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,720
0000000001000000000000000000000001000000000000100000000000000001100000000010000010000000000000000000000000000000001000000000000000000000000100000000000000000000100000000000000100000000000100000000000000000000000000000000001000000000000000000000000000000000000000000000000100000000000001000000000000000000000000000010000000100000000001000000000000000000100010000000000000000000000000000000000000000000000000000000001000001000000000000000000000000000000011000000001000100000010000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000001000000000000000000100000000000000000000000000000000000000000001010000000000000010000000000000000001000000100010000000000000000000000000000000000100000000001000000000000000000000000000000000100100000000000000000000000000000000000000000001000000000000000000000001000000000000000001000000000000000000000000010000010000000010000001000000000000000000000000000000000000000001000000000000000000000000000000000000000010000000000000100000000000000000000001010000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,719
0000000001000000000000000000000001000000000000100000000000000001100000000010000010000000000000000000000000000000001000000000000000000000000100000000000000000000100000000000000100000000000100000000000000000000000000000000001000000000000000000000000000000000000000000000000100000000000001000000000000000000000000000010000000100000000001000000000000000000100010000000000000000000000000000000000000000000000000000000001000001000000000000000000000000000000011000000001000100000010000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000001000000000000000000100000000000000000000000000000000000000000001010000000000000010000000000000000001000000100010000000000000000000000000000000000100000000001000000000000000000000000000000000100100000000000000000000000000000000000000000001000000000000000000000001000000000000000001000000000000000000000000010000010000000010000001000000000000000000000000000000000000000001000000000000000000000000000000000000000010000000000000100000000000000000000001010000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,731
0000000000000000000000000000000001100000000000000000000000000000010000000000000010001000000000000001000000000000000000000000000000000000100000000000000000000000000000000000000000000000000100000000000000000000000000010001000000000000100001000000000000000000000000000000000100000000000000000000001100000000100000000010000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011001000001000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010001000000000000000000000000000000000000000000000000000010000000000000000000000000010000000000000000010000000000000000000000000001000000000000000000100000000001000000000000000000000000000000100000000000001000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000010000000000000001000010000000000000000000000010000010000000010000000000000000000000000000000000000000000000000000000000000010000000001000000001001001,0100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,711
0000000000000000000000000000000001100000000000000000000000000000010000000000000010001000000000000001000000000000000000000000000000000000100000000000000000000000000000000000000000000000000100000000000000000000000000010001000000000000100001000000000000000000000000000000000100000000000000000000001100000000100000000010000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011001000001000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010001000000000000000000000000000000000000000000000000000010000000000000000000000000010000000000000000010000000000000000000000000001000000000000000000100000000001000000000000000000000000000000100000000000001000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000010000000000000001000010000000000000000000000010000010000000010000000000000000000000000000000000000000000000000000000000000010000000001000000001001001,0000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,728
0000000000000000000000000000000001100000000000000000000000000000010000000000000010001000000000000001000000000000000000000000000000000000100000000000000000000000000000000000000000000000000100000000000000000000000000010001000000000000100001000000000000000000000000000000000100000000000000000000001100000000100000000010000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011001000001000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010001000000000000000000000000000000000000000000000000000010000000000000000000000000010000000000000000010000000000000000000000000001000000000000000000100000000001000000000000000000000000000000100000000000001000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000010000000000000001000010000000000000000000000010000010000000010000000000000000000000000000000000000000000000000000000000000010000000001000000001001001,0000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000,704
0000000000000000000000000000000001100000000000000000000000000000010000000000000010001000000000000001000000000000000000000000000000000000100000000000000000000000000000000000000000000000000100000000000000000000000000010001000000000000100001000000000000000000000000000000000100000000000000000000001100000000100000000010000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011001000001000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010001000000000000000000000000000000000000000000000000000010000000000000000000000000010000000000000000010000000000000000000000000001000000000000000000100000000001000000000000000000000000000000100000000000001000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000010000000000000001000010000000000000000000000010000010000000010000000000000000000000000000000000000000000000000000000000000010000000001000000001001001,0000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,713
0000000001000000000000000000000001100000000000000000000000000000010000000000000010001000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000100000000000000001000000000000000000000100000000000001000000001100000000100000000010000000000010000000000000000000000000110010000000000000000000001000000000000000000000000000000000000000001000000000000000010000000000000011001000001000000000000000100000000000000000000000000000000010000000000000000000010000000000000000000000000000000010001000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000010000000000000010000100000000000000000000001000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000100000001000000000000000000000000010000000000000000000000000000000000000000001000000010000000010100000000100000000000000000000000000000000000000000000000000010000000000000000001010000,0100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,732
0000000001000000000000000000000001100000000000000000000000000000010000000000000010001000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000100000000000000001000000000000000000000100000000000001000000001100000000100000000010000000000010000000000000000000000000110010000000000000000000001000000000000000000000000000000000000000001000000000000000010000000000000011001000001000000000000000100000000000000000000000000000000010000000000000000000010000000000000000000000000000000010001000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000010000000000000010000100000000000000000000001000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000100000001000000000000000000000000010000000000000000000000000000000000000000001000000010000000010100000000100000000000000000000000000000000000000000000000000010000000000000000001010000,0000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,743
0000000001000000000000000000000001100000000000000000000000000000010000000000000010001000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000100000000000000001000000000000000000000100000000000001000000001100000000100000000010000000000010000000000000000000000000110010000000000000000000001000000000000000000000000000000000000000001000000000000000010000000000000011001000001000000000000000100000000000000000000000000000000010000000000000000000010000000000000000000000000000000010001000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000010000000000000010000100000000000000000000001000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000100000001000000000000000000000000010000000000000000000000000000000000000000001000000010000000010100000000100000000000000000000000000000000000000000000000000010000000000000000001010000,0000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000,724
0000000001000000000000000000000001100000000000000000000000000000010000000000000010001000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000100000000000000001000000000000000000000100000000000001000000001100000000100000000010000000000010000000000000000000000000110010000000000000000000001000000000000000000000000000000000000000001000000000000000010000000000000011001000001000000000000000100000000000000000000000000000000010000000000000000000010000000000000000000000000000000010001000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000010000000000000010000100000000000000000000001000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000100000001000000000000000000000000010000000000000000000000000000000000000000001000000010000000010100000000100000000000000000000000000000000000000000000000000010000000000000000001010000,0000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,733
0000000000000000000000000000000001100000000000000000000000000000100000000000000010001000000000000001000000000000000000000000000000000000100000000000000000000000000000000000000100000000000100000000000000000000000000010000000000000000000001000000000000000001000000000000000100000000000000000000001000000000000000000010000000000000000000000000000000000000000010000000000000000000001000000000010000000000000000000000000000000000000000000000000000000000000011000000001000000000000100000000000000000000000000000000000000000000000000000000000000000000000001000000000000000010001000000000000000000000000000000000000000000000000001010000000000000001000000000010000000010000000010000000000000000000000000000000000000000000000100000000011000000000000000000000000100000100000000000000000000000000000000000001000000000000000000000000000000000000000000000000000001000000000001000000000000010000100000000001000010000000000000000000000010000010000000010000000000000000000010000000000000000000000000000000000000000000000000001000000000011001,0100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,717
0000000000000000000000000000000001100000000000000000000000000000100000000000000010001000000000000001000000000000000000000000000000000000100000000000000000000000000000000000000100000000000100000000000000000000000000010000000000000000000001000000000000000001000000000000000100000000000000000000001000000000000000000010000000000000000000000000000000000000000010000000000000000000001000000000010000000000000000000000000000000000000000000000000000000000000011000000001000000000000100000000000000000000000000000000000000000000000000000000000000000000000001000000000000000010001000000000000000000000000000000000000000000000000001010000000000000001000000000010000000010000000010000000000000000000000000000000000000000000000100000000011000000000000000000000000100000100000000000000000000000000000000000001000000000000000000000000000000000000000000000000000001000000000001000000000000010000100000000001000010000000000000000000000010000010000000010000000000000000000010000000000000000000000000000000000000000000000000001000000000011001,0000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,733
0000000000000000000000000000000001100000000000000000000000000000100000000000000010001000000000000001000000000000000000000000000000000000100000000000000000000000000000000000000100000000000100000000000000000000000000010000000000000000000001000000000000000001000000000000000100000000000000000000001000000000000000000010000000000000000000000000000000000000000010000000000000000000001000000000010000000000000000000000000000000000000000000000000000000000000011000000001000000000000100000000000000000000000000000000000000000000000000000000000000000000000001000000000000000010001000000000000000000000000000000000000000000000000001010000000000000001000000000010000000010000000010000000000000000000000000000000000000000000000100000000011000000000000000000000000100000100000000000000000000000000000000000001000000000000000000000000000000000000000000000000000001000000000001000000000000010000100000000001000010000000000000000000000010000010000000010000000000000000000010000000000000000000000000000000000000000000000000001000000000011001,0000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000,708
